rowID,ColumnNames,ColumnValues
_3488_Christopher,_0387_TargetStores,4
_3488_Christopher,_0568_BurlingtonCoatFactory,1
_3488_Christopher,_0731_LasVegasSouthPremiumOutl,1
_3488_Christopher,_1635_RossDressForLess,4
_3488_Christopher,_0111_WalmartSupercenter,2
_3488_Christopher,_0986_Albertsons,3
_3488_Christopher,_1054_BassProShops,5
_3488_Christopher,_1049_Albertsons,3.33333333333
_3488_Christopher,_1446_TheHomeDepot,5
_3488_Christopher,_0886_CVSPharmacy,2
_3488_Christopher,_0688_Albertsons,3
_3488_Christopher,_1275_KohlsDepartmentStores,3.5
_3488_Christopher,_1366_SportChalet,5
_3501_Richard,_1060_MiracleMileShops,5
_3501_Richard,_1931_CharlestonAntiqueMall,5
_3501_Richard,_0342_GoldSilverPawnShop,4
_3501_Richard,_1764_ToyShack,4
_3501_Richard,_1110_BaumanRareBooks,5
_3512_Veronica,_1700_TheForumShops,5
_3512_Veronica,_0869_FashionShow,5
_3512_Veronica,_1060_MiracleMileShops,3
_3512_Veronica,_1100_BarneysNewYork,5
_3512_Veronica,_1117_TheShoppesatThePalazzo,5
_3512_Veronica,_1217_CrystalsatCityCenter,4
_3512_Veronica,_0492_Chanel,5
_3512_Veronica,_0876_CasaFuenteCigars,5
_3512_Veronica,_1110_BaumanRareBooks,4
_3525_Shannon,_1403_DeseretIndustries,5
_3525_Shannon,_2262_TheLINQPromenade,5
_3525_Shannon,_2292_PolaroidFotobar,5
_3525_Shannon,_2059_TokyoDiscount,5
_3525_Shannon,_0280_Savers,4
_3567_Yuhi,_0412_MACCosmetics,4
_3567_Yuhi,_1049_Albertsons,4
_3567_Yuhi,_1910_TheContainerStore,4
_3567_Yuhi,_1758_SurLaTable,5
_3567_Yuhi,_1804_ZombieApocalypseStore,3
_3572_Victoria,_0583_AlternateRealityComics,5
_3572_Victoria,_1102_HM,1
_3572_Victoria,_0543_99CentOnlyStore,3
_3572_Victoria,_0418_LadyCLeather,3
_3572_Victoria,_0611_CosmicComics,4
_3572_Victoria,_0346_TheAttic,2
_3573_Francine,_1085_Target,5
_3573_Francine,_1700_TheForumShops,4
_3573_Francine,_1104_Costco,5
_3573_Francine,_1673_HM,5
_3573_Francine,_0754_CostPlusWorldMarket,5
_3573_Francine,_1029_VictoriasSecret,5
_3573_Francine,_2094_PuffVapors,5
_3573_Francine,_0702_MerleNorman,5
_3619_Jessica,_1700_TheForumShops,4
_3619_Jessica,_1673_HM,4
_3619_Jessica,_1060_MiracleMileShops,4
_3619_Jessica,_1080_Sephora,4
_3619_Jessica,_1201_Lush,5
_3619_Jessica,_0440_Hattitude,4
_3619_Jessica,_0799_MandalayPlace,4
_3619_Jessica,_0876_CasaFuenteCigars,4
_3626_Kenneth,_0424_AppleStore,4
_3626_Kenneth,_0869_FashionShow,4
_3626_Kenneth,_0730_TedBaker,4
_3626_Kenneth,_1816_Sephora,3
_3626_Kenneth,_2262_TheLINQPromenade,4
_3626_Kenneth,_1750_ChristianLouboutin,4
_3638_Alison,_0720_LasVegasNorthPremiumOutl,4
_3638_Alison,_0667_NordstromRack,4
_3638_Alison,_1487_JCPenney,4
_3638_Alison,_1277_LouisVuitton,5
_3638_Alison,_1836_ElectricLemonadeShop,4
_3638_Alison,_1125_Forever21,4
_3638_Alison,_1216_TheGypsyDen,4
_3638_Alison,_1808_PattysCloset,4
_3662_MaryRose,_1673_HM,3
_3662_MaryRose,_1728_CharmingCharlieLasVegas,4
_3662_MaryRose,_0571_UrbanOutfitters,4
_3662_MaryRose,_0248_Walmart,3
_3662_MaryRose,_0591_BuffaloExchange,3
_3662_MaryRose,_1125_Forever21,2
_3662_MaryRose,_1123_DSWDesignerShoeWarehouse,5
_3662_MaryRose,_1002_Express,5
_3695_Edlin,_1700_TheForumShops,4
_3695_Edlin,_0362_PacificArcherySales,4
_3695_Edlin,_1217_CrystalsatCityCenter,5
_3695_Edlin,_1524_Walgreens,4
_3695_Edlin,_1050_MarcJacobs,5
_3695_Edlin,_0425_HotTopic,4
_3730_Brad,_0400_MeadowsMall,4
_3730_Brad,_1059_GalleriaMallatSunset,3
_3730_Brad,_0720_LasVegasNorthPremiumOutl,4
_3730_Brad,_1090_TownSquareLasVegas,4
_3730_Brad,_0667_NordstromRack,4
_3730_Brad,_0451_TheBoulevardMall,3
_3730_Brad,_1568_CostcoWarehouse,5
_3730_Brad,_0944_REI,4
_3730_Brad,_0089_KohlsDepartmentStores,4
_3730_Brad,_1115_AppleStore,4
_3730_Brad,_0675_BestBuy,4
_3730_Brad,_0083_Kmart,3
_3730_Brad,_1586_BrettWesleyGallery,5
_3732_Rebecca,_0424_AppleStore,5
_3732_Rebecca,_0475_Sephora,5
_3732_Rebecca,_0869_FashionShow,4
_3732_Rebecca,_1100_BarneysNewYork,5
_3732_Rebecca,_0801_Anthropologie,4
_3732_Rebecca,_0466_SaksFifthAvenue,5
_3732_Rebecca,_1250_TatyanaBoutique,3
_3761_Jennifer,_1700_TheForumShops,4
_3761_Jennifer,_0173_TheArtsFactory,5
_3761_Jennifer,_0492_Chanel,5
_3761_Jennifer,_1048_Undefeated,5
_3761_Jennifer,_0939_TrifectaGallery,5
_3777_Wayne,_1085_Target,3
_3777_Wayne,_1104_Costco,4
_3777_Wayne,_0869_FashionShow,4
_3777_Wayne,_1060_MiracleMileShops,4
_3777_Wayne,_1183_Walgreens,1
_3777_Wayne,_0364_WalmartSupercenter,1
_3777_Wayne,_0544_TheHomeDepot,3
_3777_Wayne,_0675_BestBuy,1
_3777_Wayne,_0677_RCWilley,5
_3777_Wayne,_1465_Walgreens,1
_3777_Wayne,_0275_Walgreens,1
_3792_Jennifer,_1233_Target,4
_3792_Jennifer,_0869_FashionShow,4
_3792_Jennifer,_0911_Costco,5
_3792_Jennifer,_0229_OldNavy,5
_3792_Jennifer,_0395_ToysRUs,1
_3792_Jennifer,_0238_BabiesRUS,4
_3792_Jennifer,_1280_Target,4
_3792_Jennifer,_1220_BestBuy,2
_3792_Jennifer,_1214_SamsClub,4
_3792_Jennifer,_1279_ToysRUs,4
_3792_Jennifer,_0236_JaredsGalleriaofJewelry,4
_3821_Chris,_0424_AppleStore,5
_3821_Chris,_1104_Costco,4
_3821_Chris,_1090_TownSquareLasVegas,3
_3821_Chris,_0601_TaylorMadeGolfExperience,3
_3821_Chris,_1580_ZiaRecords,4
_3821_Chris,_0535_SportChalet,4
_3821_Chris,_0501_Nordstrom,5
_3821_Chris,_2045_TheCookieBar,5
_3833_Brenda,_1085_Target,4.5
_3833_Brenda,_0312_WalmartSupercenter,1
_3833_Brenda,_1104_Costco,4
_3833_Brenda,_1090_TownSquareLasVegas,4
_3833_Brenda,_1230_BellyBliss,5
_3833_Brenda,_1658_Michaels,4
_3833_Brenda,_1046_JoAnnFabricandCraft,3
_3833_Brenda,_1816_Sephora,5
_3833_Brenda,_0680_Marshalls,4
_3833_Brenda,_1552_BabiesRUS,4
_3833_Brenda,_1682_FrancescasCollections,5
_3833_Brenda,_1781_HomeGoods,4
_3833_Brenda,_1898_HobbyLobby,3.5
_3833_Brenda,_0677_RCWilley,3
_3833_Brenda,_0986_Albertsons,4
_3833_Brenda,_1087_HM,3
_3833_Brenda,_0904_CVSPharmacy,3
_3833_Brenda,_1123_DSWDesignerShoeWarehouse,4
_3833_Brenda,_1603_AmysHallmarkShop,4
_3833_Brenda,_1494_MACCosmetics,2
_3833_Brenda,_0290_CelebrationsBridalFashio,4
_3842_Paul,_1212_Savers,4
_3842_Paul,_0740_Off5thSaksFifthAvenueOut,3
_3842_Paul,_0646_GoodwillSouthernNevada,4
_3842_Paul,_0737_GoodwillIndustries,4
_3842_Paul,_1974_GoodwillSouthernNevada,2
_3842_Paul,_0094_RCWilley,2
_3842_Paul,_0591_BuffaloExchange,4
_3842_Paul,_0698_TheSalvationArmy,3.5
_3842_Paul,_0130_TheSalvationArmy,4
_3861_Zerez,_1085_Target,5
_3861_Zerez,_1071_DisneysCharacterWarehous,4
_3861_Zerez,_1090_TownSquareLasVegas,5
_3861_Zerez,_1100_BarneysNewYork,5
_3861_Zerez,_0944_REI,5
_3861_Zerez,_0731_LasVegasSouthPremiumOutl,4
_3861_Zerez,_1301_Gamestop,4
_3861_Zerez,_1487_JCPenney,5
_3861_Zerez,_1558_TJMaxx,5
_3861_Zerez,_1599_Marshalls,4
_3861_Zerez,_1608_Walmart,4
_3861_Zerez,_1621_BestBuy,5
_3861_Zerez,_0677_RCWilley,4
_3861_Zerez,_1185_Ulta3CosmeticsSalon,4
_3861_Zerez,_0702_MerleNorman,5
_3862_Nikki,_0400_MeadowsMall,3
_3862_Nikki,_1729_TivoliVillage,5
_3862_Nikki,_0750_WorldofCocaCola,4
_3862_Nikki,_1064_BroadacresMarketplaceEve,3
_3862_Nikki,_1065_FantasticIndoorSwapmeet,3
_3862_Nikki,_0120_BigLots,2
_3862_Nikki,_1931_CharlestonAntiqueMall,5
_3862_Nikki,_0906_ZombieZone,5
_3862_Nikki,_0364_WalmartSupercenter,1
_3862_Nikki,_0399_RossDressforLess,2
_3862_Nikki,_0731_LasVegasSouthPremiumOutl,4
_3862_Nikki,_1869_Food4Less,1
_3862_Nikki,_0557_AaronBrothersArtandFrami,5
_3862_Nikki,_0343_StarCostumeTheatricalSup,5
_3862_Nikki,_0528_SamsClub,4
_3862_Nikki,_1764_ToyShack,5
_3862_Nikki,_1804_ZombieApocalypseStore,5
_3862_Nikki,_2280_TheLoveStore,5
_3862_Nikki,_0147_SmartFinal,4
_3862_Nikki,_0702_MerleNorman,2
_3862_Nikki,_0236_JaredsGalleriaofJewelry,1
_3948_Charlie,_1700_TheForumShops,5
_3948_Charlie,_0720_LasVegasNorthPremiumOutl,2
_3948_Charlie,_1060_MiracleMileShops,4
_3948_Charlie,_0601_TaylorMadeGolfExperience,4
_3948_Charlie,_0731_LasVegasSouthPremiumOutl,4
_3948_Charlie,_0463_CountsKustom,5
_3963_Daniel,_0618_Walmart,3
_3963_Daniel,_1200_JoAnnFabricandCraftStore,3
_3963_Daniel,_0088_Vons,4
_3963_Daniel,_0944_REI,5
_3963_Daniel,_0820_RossDressforLess,3
_3963_Daniel,_1227_BestBuy,3
_3963_Daniel,_0811_TheDistrictAtGreenValley,3
_3963_Daniel,_0001_SmithsFoodDrugStores,4
_3963_Daniel,_0647_SamsClub,3
_3963_Daniel,_1024_Albertsons,3
_3963_Daniel,_1271_DicksSportingGoods,3
_3963_Daniel,_0577_BarnesNobleBooksellers,4
_3963_Daniel,_1497_Walmart,4
_3963_Daniel,_0610_SmithsFoodDrugCenters,4
_3963_Daniel,_0011_BordersBooksMusicCafe,4
_3963_Daniel,_0263_KmartStores,2
_3963_Daniel,_0108_BordersBookShopCafe,2
_3978_Stephen,_0229_OldNavy,4
_3978_Stephen,_0360_TargetStores,3
_3978_Stephen,_0364_WalmartSupercenter,2
_3978_Stephen,_0731_LasVegasSouthPremiumOutl,3
_3978_Stephen,_1487_JCPenney,5
_3978_Stephen,_1608_Walmart,5
_3978_Stephen,_1967_RossDressforLess,2
_3978_Stephen,_0111_WalmartSupercenter,2
_3978_Stephen,_1914_WalmartNeighborhoodMarke,2
_3978_Stephen,_0075_WalmartSupercenter,2
_3978_Stephen,_0224_BestBuy,1
_3978_Stephen,_1716_TobaccoTownCigars,4.5
_3978_Stephen,_1613_BedBathBeyond,5
_3978_Stephen,_0914_KohlsDepartmentStores,4
_3994_Jenny,_1178_REI,1
_3994_Jenny,_0757_FredericksofHollywood,4
_3994_Jenny,_0223_BarnesNobleBooksellers,3
_3994_Jenny,_1160_VictoriasSecret,5
_3994_Jenny,_0423_NiketownLasVegas,3
_3994_Jenny,_0601_TaylorMadeGolfExperience,4
_3994_Jenny,_0667_NordstromRack,3
_3994_Jenny,_0364_WalmartSupercenter,2
_3994_Jenny,_0391_JCPenney,1
_3994_Jenny,_1407_HalloweenMart,5
_3994_Jenny,_1869_Food4Less,4
_3994_Jenny,_1585_McghiesSkiBikeBoard,5
_3994_Jenny,_1290_PowderandSun,5
_3994_Jenny,_1622_Michaels,4
_3994_Jenny,_2017_Rhapsodielle,4
_3994_Jenny,_1185_Ulta3CosmeticsSalon,4
_4005_Jay,_0618_Walmart,3
_4005_Jay,_0771_FrysElectronics,5
_4005_Jay,_1059_GalleriaMallatSunset,4
_4005_Jay,_0720_LasVegasNorthPremiumOutl,4
_4005_Jay,_1090_TownSquareLasVegas,5
_4005_Jay,_0855_DollarTreeStores,4
_4005_Jay,_0417_DiscountFirearmsAmmo,5
_4005_Jay,_0574_BestBuy,5
_4005_Jay,_0239_BeautySupplyWarehouse,4
_4005_Jay,_0625_RossDressforLess,4
_4005_Jay,_0630_UltaSalonCosmeticsFragra,4
_4005_Jay,_0649_Marshalls,4
_4005_Jay,_0089_KohlsDepartmentStores,4
_4005_Jay,_0364_WalmartSupercenter,4
_4005_Jay,_0660_Vons,1
_4005_Jay,_0768_BigLots,2
_4005_Jay,_0978_TheBurlingtonCoatFactory,5
_4005_Jay,_1055_Target,4
_4005_Jay,_1599_Marshalls,4
_4005_Jay,_1635_RossDressForLess,4
_4005_Jay,_1850_RossDressforLess,4
_4005_Jay,_2005_KayJewelers,5
_4005_Jay,_1227_BestBuy,4
_4005_Jay,_0111_WalmartSupercenter,1
_4005_Jay,_0388_Dillards,4
_4005_Jay,_0866_99CentsOnlyStores,4
_4005_Jay,_1069_Target,4
_4005_Jay,_0651_TheHomeDepot,3
_4005_Jay,_0083_Kmart,4
_4005_Jay,_1489_WalmartSupercenter,4
_4005_Jay,_0620_SallyBeautySupply,4
_4005_Jay,_0647_SamsClub,3.5
_4005_Jay,_0053_RossStores,5
_4005_Jay,_0025_Dillards,4
_4005_Jay,_0039_JCPenney,5
_4005_Jay,_0040_UltaBeauty,4
_4005_Jay,_1986_LaCasaCigarsLounge,5
_4005_Jay,_0347_BedBathBeyond,4
_4005_Jay,_1824_LensCrafters,3
_4005_Jay,_0594_SallyBeautySupply,1
_4005_Jay,_1813_Rhapsodielle,1
_4005_Jay,_1819_KohlsDepartmentStores,5
_4005_Jay,_1803_DollarGeneralMarket,5
_4009_Philip,_1673_HM,3
_4009_Philip,_0412_MACCosmetics,5
_4009_Philip,_0913_TokyoDiscountNo2,4
_4009_Philip,_1446_TheHomeDepot,3
_4009_Philip,_1269_TomFord,5
_4016_Juliann,_0364_WalmartSupercenter,3
_4016_Juliann,_1558_TJMaxx,4
_4016_Juliann,_1622_Michaels,2
_4016_Juliann,_0840_Walgreens,4
_4018_Amelinda,_1089_KateSpade,4
_4018_Amelinda,_1090_TownSquareLasVegas,4
_4018_Amelinda,_1201_Lush,4
_4018_Amelinda,_1105_99CentsOnly,3
_4018_Amelinda,_1334_OldNavy,4
_4018_Amelinda,_1376_SamsClub,4
_4018_Amelinda,_2262_TheLINQPromenade,4
_4018_Amelinda,_0528_SamsClub,4
_4018_Amelinda,_1040_OfficeDepot,2
_4018_Amelinda,_1964_TheMarketLV,3
_4018_Amelinda,_1603_AmysHallmarkShop,4
_4018_Amelinda,_2318_Kitson,3
_4034_Mel,_1729_TivoliVillage,3
_4034_Mel,_0869_FashionShow,4
_4034_Mel,_1658_Michaels,3
_4034_Mel,_0432_NeimanMarcus,5
_4034_Mel,_1098_HotTopicOutlet,1
_4034_Mel,_1115_AppleStore,5
_4034_Mel,_1898_HobbyLobby,1
_4034_Mel,_1804_ZombieApocalypseStore,4
_4034_Mel,_0459_DillardsDepartmentStore,1
_4034_Mel,_1776_PattysCloset,5
_4063_Ashley,_1059_GalleriaMallatSunset,3
_4063_Ashley,_1255_Target,4
_4063_Ashley,_0855_DollarTreeStores,4
_4063_Ashley,_1200_JoAnnFabricandCraftStore,3
_4063_Ashley,_0451_TheBoulevardMall,2
_4063_Ashley,_1217_CrystalsatCityCenter,3
_4063_Ashley,_1568_CostcoWarehouse,3
_4063_Ashley,_0630_UltaSalonCosmeticsFragra,1
_4063_Ashley,_0089_KohlsDepartmentStores,3
_4063_Ashley,_0768_BigLots,2
_4063_Ashley,_0978_TheBurlingtonCoatFactory,3
_4063_Ashley,_0319_WalmartSupercenter,3.66666666667
_4063_Ashley,_1227_BestBuy,4
_4063_Ashley,_0058_Walmart,3
_4063_Ashley,_0637_Michaels,3
_4063_Ashley,_0094_RCWilley,1
_4063_Ashley,_0636_StarNursery,2
_4063_Ashley,_0026_TJMaxx,4
_4063_Ashley,_1976_Sears,2
_4063_Ashley,_0323_Kmart,4
_4063_Ashley,_0647_SamsClub,2
_4063_Ashley,_1024_Albertsons,2
_4063_Ashley,_1210_Target,2
_4063_Ashley,_1404_Marshalls,3
_4063_Ashley,_0017_Big5SportingGoods,2
_4063_Ashley,_0046_Michaels,4
_4063_Ashley,_0256_SamsClub,4
_4063_Ashley,_0316_SmithsFoodDrugCenters,5
_4063_Ashley,_1430_Target,1
_4063_Ashley,_0036_BabiesRUs,2.5
_4063_Ashley,_1036_OldNavy,4
_4063_Ashley,_0051_VictoriasSecretStores,2
_4063_Ashley,_0347_BedBathBeyond,2
_4063_Ashley,_0004_CVSpharmacy,2
_4066_George,_0312_WalmartSupercenter,3
_4066_George,_0796_Target,5
_4066_George,_1184_Borders,5
_4066_George,_1396_BedBathBeyond,3
_4066_George,_1220_BestBuy,4
_4066_George,_0526_BarnesNoble,5
_4066_George,_1082_WalmartSupercenter,3
_4113_Shari,_0544_TheHomeDepot,1
_4113_Shari,_0677_RCWilley,4
_4113_Shari,_0811_TheDistrictAtGreenValley,2
_4113_Shari,_1747_AceHardware,5
_4113_Shari,_0268_Vons,1
_4113_Shari,_1642_LasVegasDesignCenter,4
_4113_Shari,_1808_PattysCloset,4
_4115_Oona,_0752_AmericanShooters,1.5
_4115_Oona,_1064_BroadacresMarketplaceEve,4
_4115_Oona,_0239_BeautySupplyWarehouse,4
_4115_Oona,_0418_LadyCLeather,4
_4115_Oona,_0014_BarnesNobleBooksellers,4
_4115_Oona,_0038_SportChalet,4
_4115_Oona,_0040_UltaBeauty,5
_4194_Maria,_1145_Burberry,3
_4194_Maria,_1673_HM,3
_4194_Maria,_0720_LasVegasNorthPremiumOutl,4
_4194_Maria,_1074_CalvinKlein,2
_4194_Maria,_0439_LouisVuitton,3
_4194_Maria,_1217_CrystalsatCityCenter,3
_4194_Maria,_1187_JCrewFactoryStore,1
_4194_Maria,_0192_LacosteOutletLasVegas,2
_4194_Maria,_1556_TiffanyCo,4
_4220_Mr,_0771_FrysElectronics,2
_4220_Mr,_0729_AgentProvocateur,5
_4220_Mr,_0730_TedBaker,5
_4220_Mr,_0223_BarnesNobleBooksellers,4
_4220_Mr,_0309_MoonValleysPlantWorldNur,5
_4220_Mr,_0437_Macys,4
_4251_Chris,_1729_TivoliVillage,4
_4251_Chris,_0424_AppleStore,5
_4251_Chris,_1115_AppleStore,5
_4251_Chris,_1608_Walmart,4
_4251_Chris,_1652_BigLots,5
_4251_Chris,_1054_BassProShops,4
_4251_Chris,_1596_AppleStore,4
_4251_Chris,_0576_VerizonWireless,4
_4284_Nicolette,_0716_Walmart,3
_4284_Nicolette,_1213_SportsmansWarehouse,2
_4284_Nicolette,_0771_FrysElectronics,5
_4284_Nicolette,_1021_BlickArtMaterials,5
_4284_Nicolette,_1046_JoAnnFabricandCraft,4
_4284_Nicolette,_0362_PacificArcherySales,5
_4284_Nicolette,_0913_TokyoDiscountNo2,5
_4284_Nicolette,_0687_TheHomeDepot,4
_4284_Nicolette,_0668_CVSpharmacy,2
_4284_Nicolette,_1985_MaximumComics30,5
_4330_Randoll,_0752_AmericanShooters,4
_4330_Randoll,_0720_LasVegasNorthPremiumOutl,4
_4330_Randoll,_0869_FashionShow,4
_4330_Randoll,_1074_CalvinKlein,3
_4330_Randoll,_0159_BonanzaGeneralStore,3
_4330_Randoll,_0210_OakleyVault,1
_4330_Randoll,_1054_BassProShops,5
_4330_Randoll,_0075_WalmartSupercenter,3
_4330_Randoll,_1187_JCrewFactoryStore,3
_4330_Randoll,_0459_DillardsDepartmentStore,4
_4330_Randoll,_0829_BananaRepublic,2
_4330_Randoll,_1694_GapOutlet,3
_4331_Kobi,_0771_FrysElectronics,5
_4331_Kobi,_1059_GalleriaMallatSunset,4
_4331_Kobi,_0720_LasVegasNorthPremiumOutl,5
_4331_Kobi,_1090_TownSquareLasVegas,5
_4331_Kobi,_0294_BurlingtonCoatFactory,5
_4331_Kobi,_0364_WalmartSupercenter,4
_4331_Kobi,_0697_TheHomeDepot,3
_4362_Brian,_0752_AmericanShooters,5
_4362_Brian,_1213_SportsmansWarehouse,5
_4362_Brian,_1090_TownSquareLasVegas,5
_4362_Brian,_2154_BuzzNBrushes,5
_4362_Brian,_0210_OakleyVault,4
_4362_Brian,_0911_Costco,4
_4362_Brian,_0229_OldNavy,4
_4362_Brian,_0680_Marshalls,4
_4362_Brian,_0731_LasVegasSouthPremiumOutl,3
_4362_Brian,_1334_OldNavy,4
_4362_Brian,_1599_Marshalls,4
_4362_Brian,_0111_WalmartSupercenter,1
_4362_Brian,_0139_MIInternational,3
_4362_Brian,_1054_BassProShops,3
_4362_Brian,_2292_PolaroidFotobar,3
_4362_Brian,_1087_HM,4
_4362_Brian,_0201_WalkerFurniture,3
_4362_Brian,_0221_Marshalls,3
_4362_Brian,_0713_KohlsDepartmentStores,4
_4362_Brian,_1591_SportsAuthority,2
_4362_Brian,_2047_CALRanchStore,4
_4362_Brian,_1947_PlatosCloset,2
_4362_Brian,_1476_VictoriasSecret,1
_4362_Brian,_1543_StarNursery,2
_4431_Dee,_1213_SportsmansWarehouse,3
_4431_Dee,_1186_FreshEasyNeighborhoodMar,4
_4431_Dee,_0056_Macys,4
_4431_Dee,_0132_Macys,4
_4431_Dee,_0524_Walgreens,4
_4431_Dee,_1184_Borders,4
_4431_Dee,_0046_Michaels,4
_4431_Dee,_1185_Ulta3CosmeticsSalon,4
_4431_Dee,_0290_CelebrationsBridalFashio,4
_4431_Dee,_0914_KohlsDepartmentStores,3
_4431_Dee,_1803_DollarGeneralMarket,4
_4431_Dee,_0108_BordersBookShopCafe,4
_4504_Lynda,_1255_Target,5
_4504_Lynda,_0432_NeimanMarcus,4
_4504_Lynda,_0056_Macys,3
_4504_Lynda,_0058_Walmart,3
_4504_Lynda,_1758_SurLaTable,4
_4584_Louisa,_1085_Target,4
_4584_Louisa,_1700_TheForumShops,4
_4584_Louisa,_0415_TheGrandCanalShoppes,4
_4584_Louisa,_1156_KateSpadeOutlet,4
_4584_Louisa,_1658_Michaels,2
_4584_Louisa,_0432_NeimanMarcus,4
_4584_Louisa,_1816_Sephora,4
_4584_Louisa,_0646_GoodwillSouthernNevada,3
_4584_Louisa,_0978_TheBurlingtonCoatFactory,3
_4584_Louisa,_1323_PartyCity,3
_4584_Louisa,_1558_TJMaxx,4
_4584_Louisa,_1635_RossDressForLess,2
_4584_Louisa,_1652_BigLots,4
_4584_Louisa,_1781_HomeGoods,4
_4584_Louisa,_1859_VillageSquare,4
_4584_Louisa,_1227_BestBuy,2
_4584_Louisa,_0558_HallmarkStore,4
_4584_Louisa,_0779_BellagioGalleryofFineArt,4
_4584_Louisa,_1446_TheHomeDepot,4
_4584_Louisa,_1469_DollarTree,3
_4584_Louisa,_1163_MaximuMComics,4
_4584_Louisa,_1758_SurLaTable,2
_4584_Louisa,_1075_DisneyOutlet,4
_4584_Louisa,_1997_Buybacks,2
_4584_Louisa,_2123_99CentsOnly,4
_4614_Allison,_0400_MeadowsMall,3
_4614_Allison,_1178_REI,4
_4614_Allison,_0424_AppleStore,4
_4614_Allison,_0561_SmithsFoodDrugStores,4
_4614_Allison,_1104_Costco,5
_4614_Allison,_1090_TownSquareLasVegas,4
_4614_Allison,_0543_99CentOnlyStore,3
_4614_Allison,_1648_Savers,3
_4614_Allison,_0796_Target,4
_4614_Allison,_1349_DollarTree,3
_4614_Allison,_1728_CharmingCharlieLasVegas,3
_4614_Allison,_1738_Savers,4
_4614_Allison,_0528_SamsClub,3
_4614_Allison,_0544_TheHomeDepot,4
_4614_Allison,_0679_Albertsons,4
_4614_Allison,_0866_99CentsOnlyStores,3
_4614_Allison,_1054_BassProShops,5
_4614_Allison,_1510_Walgreens,3
_4614_Allison,_1069_Target,4
_4614_Allison,_1524_Walgreens,3
_4614_Allison,_0985_SmithsFoodDrugStores,2
_4614_Allison,_0526_BarnesNoble,5
_4614_Allison,_1604_ATT,2.5
_4614_Allison,_0240_Walmart,1
_4614_Allison,_0280_Savers,5
_4617_NormaJean,_1080_Sephora,5
_4617_NormaJean,_1648_Savers,5
_4617_NormaJean,_0682_DeadPoetBooks,4
_4617_NormaJean,_1580_ZiaRecords,5
_4617_NormaJean,_0698_TheSalvationArmy,5
_4624_Brandon,_0312_WalmartSupercenter,5
_4624_Brandon,_1104_Costco,5
_4624_Brandon,_0364_WalmartSupercenter,1
_4624_Brandon,_0796_Target,5
_4624_Brandon,_0531_Officemax,1
_4624_Brandon,_1524_Walgreens,5
_4624_Brandon,_1591_SportsAuthority,5
_4624_Brandon,_0914_KohlsDepartmentStores,5
_4635_Amanda,_1090_TownSquareLasVegas,4
_4635_Amanda,_0667_NordstromRack,4
_4635_Amanda,_2015_EpicThrift,3
_4635_Amanda,_1115_AppleStore,5
_4635_Amanda,_1682_FrancescasCollections,4
_4635_Amanda,_1910_TheContainerStore,4
_4635_Amanda,_0040_UltaBeauty,4
_4635_Amanda,_0165_TargetStores,2
_4635_Amanda,_1082_WalmartSupercenter,2
_4686_Sasha,_0400_MeadowsMall,2
_4686_Sasha,_1059_GalleriaMallatSunset,4
_4686_Sasha,_1104_Costco,3
_4686_Sasha,_0869_FashionShow,4
_4686_Sasha,_2367_DowntownSummerlin,5
_4686_Sasha,_0451_TheBoulevardMall,1
_4686_Sasha,_2295_LegoStore,5
_4686_Sasha,_1349_DollarTree,4
_4686_Sasha,_2262_TheLINQPromenade,5
_4686_Sasha,_0524_Walgreens,3
_4686_Sasha,_0697_TheHomeDepot,3
_4686_Sasha,_0986_Albertsons,2
_4700_Jessica,_0720_LasVegasNorthPremiumOutl,5
_4700_Jessica,_1071_DisneysCharacterWarehous,3
_4700_Jessica,_0731_LasVegasSouthPremiumOutl,2
_4700_Jessica,_1097_CoachOutletStore,5
_4700_Jessica,_1465_Walgreens,3
_4725_Jamie,_1931_CharlestonAntiqueMall,4
_4725_Jamie,_1910_TheContainerStore,4
_4725_Jamie,_0745_TheArtofShaving,4
_4725_Jamie,_0762_Anthropologie,4
_4725_Jamie,_0130_TheSalvationArmy,5
_4725_Jamie,_0170_Savers,3
_4725_Jamie,_0569_BLShoeLuggageRepair,5
_4736_Jessie,_1626_HobbyLobby,3
_4736_Jessie,_1729_TivoliVillage,2
_4736_Jessie,_1059_GalleriaMallatSunset,3
_4736_Jessie,_1102_HM,2
_4736_Jessie,_1060_MiracleMileShops,4
_4736_Jessie,_1080_Sephora,4
_4736_Jessie,_1090_TownSquareLasVegas,4
_4736_Jessie,_1255_Target,5
_4736_Jessie,_1658_Michaels,4
_4736_Jessie,_0159_BonanzaGeneralStore,3
_4736_Jessie,_0667_NordstromRack,4
_4736_Jessie,_1201_Lush,5
_4736_Jessie,_0309_MoonValleysPlantWorldNur,5
_4736_Jessie,_0944_REI,4
_4736_Jessie,_0731_LasVegasSouthPremiumOutl,3
_4736_Jessie,_1115_AppleStore,2
_4736_Jessie,_1407_HalloweenMart,2
_4736_Jessie,_1599_Marshalls,2
_4736_Jessie,_0129_BadAttitudeBoutiqueTheCo,5
_4736_Jessie,_1326_TheBodyShop,4
_4736_Jessie,_0319_WalmartSupercenter,2
_4736_Jessie,_0058_Walmart,2
_4736_Jessie,_0315_TheVillageLakeLasVegas,3
_4736_Jessie,_0811_TheDistrictAtGreenValley,4
_4736_Jessie,_1087_HM,3
